customer_id,tenure_months,monthly_spend,usage_hours,inactive_days,support_tickets,payment_failures,plan_changes,feedback_score,usage_trend,spend_trend,churned,avg_interaction_score,total_interactions,favorite_category
2529,8,90.01,162.8,52,2,2,2,4.07,0.67,-0.21,1,2.0,8,Roaming
2530,45,52.59,43.8,62,5,1,5,1.3,-0.33,-0.47,1,3.4444444444444446,9,Roaming
2531,47,72.09,71.2,10,0,2,1,4.05,0.06,0.22,0,3.6,5,Data Pack
2532,40,49.69,103.6,22,1,3,1,1.18,-0.58,-1.2,0,2.5,8,Voice Plan
2533,54,35.59,91.2,49,3,0,5,1.42,-1.1,-1.72,1,3.0833333333333335,12,Data Pack
2534,46,67.46,134.3,54,0,0,1,2.76,-0.5,2.14,1,3.0,9,Insurance
2535,47,71.52,64.0,54,2,3,0,2.9,0.07,0.1,1,2.3846153846153846,13,Insurance
2536,15,36.31,163.1,3,3,3,5,4.26,-1.48,0.17,0,3.0,12,Voice Plan
2537,19,54.47,118.0,53,3,0,0,3.72,-0.42,-0.78,1,1.6666666666666667,3,Data Pack
2538,26,81.61,104.7,60,3,0,5,1.61,0.09,0.9,1,2.25,12,Roaming
2539,52,70.8,119.4,4,3,0,3,1.9,1.19,-0.53,0,2.1,10,OTT Bundle
2540,22,52.89,101.2,17,0,2,3,2.14,-0.31,-2.79,0,2.5,6,Roaming
2541,21,49.24,28.6,43,1,0,2,1.49,-1.25,-0.57,1,3.0,3,OTT Bundle
2542,51,95.07,120.5,30,1,1,1,2.15,-0.21,-0.28,0,3.142857142857143,7,Data Pack
2543,38,33.96,105.6,20,0,0,3,3.91,-0.57,-0.17,0,3.3333333333333335,9,Insurance
2544,20,58.93,77.0,46,2,1,1,1.97,0.55,-0.2,1,2.3333333333333335,6,Voice Plan
2545,29,33.64,169.4,29,3,1,2,4.34,-0.34,-0.64,0,3.857142857142857,7,Roaming
2546,51,83.67,150.1,54,1,4,0,2.88,-2.71,-0.74,1,2.625,8,Voice Plan
2547,4,59.87,229.7,67,2,2,3,2.29,3.69,-0.3,1,3.9166666666666665,12,Data Pack
2548,55,63.21,157.6,68,0,1,4,2.65,0.14,-1.65,1,2.75,4,Data Pack
2549,71,109.84,91.0,40,3,2,4,3.84,0.09,-1.96,1,2.857142857142857,7,Data Pack
2550,28,49.32,79.2,44,2,3,4,3.07,-1.54,0.1,1,2.625,8,Data Pack
2551,4,91.47,97.8,29,1,0,4,1.03,-1.46,0.11,0,2.4,5,Data Pack
2552,22,52.97,90.0,44,3,2,4,4.69,-0.09,0.88,1,3.6666666666666665,9,Insurance
2553,45,55.8,124.9,44,1,0,4,1.26,0.34,-0.26,1,3.3333333333333335,9,Data Pack
2554,67,107.49,50.8,44,2,0,4,4.75,0.7,-1.19,1,2.4545454545454546,11,Voice Plan
2555,66,57.1,149.1,54,2,2,3,1.11,0.24,-1.94,1,2.3333333333333335,9,Data Pack
2556,34,35.26,124.1,58,1,1,4,4.08,-1.19,-0.89,1,2.5,6,Roaming
2557,55,65.07,144.0,4,3,2,5,3.14,-2.5,0.42,0,3.2,5,OTT Bundle
2558,1,56.89,68.5,31,0,0,5,3.02,-0.1,1.44,0,2.8,10,Data Pack
2559,38,66.61,131.1,5,2,0,4,1.29,-0.53,0.05,0,3.25,8,Data Pack
2560,6,57.6,178.5,25,2,1,2,1.95,-1.26,-1.21,1,2.7,10,Data Pack
2561,25,99.88,81.3,36,3,0,3,4.11,0.83,-0.88,0,3.125,8,Roaming
2562,17,70.02,80.0,12,1,0,5,4.57,-1.58,-0.85,0,3.1176470588235294,17,Insurance
2563,61,40.65,152.0,68,2,1,2,3.12,0.62,-0.41,1,2.8333333333333335,12,Roaming
2564,12,62.24,76.4,24,1,2,1,2.41,-1.41,1.12,0,4.166666666666667,6,Voice Plan
2565,6,45.61,109.5,12,4,1,4,1.24,0.13,1.2,0,3.4545454545454546,11,Roaming
2566,27,55.54,186.4,19,2,1,0,3.73,0.93,-0.17,0,2.5,6,Insurance
2567,8,43.61,80.7,59,3,3,4,2.11,-0.34,0.18,1,2.25,4,Data Pack
2568,65,97.93,189.5,20,1,3,4,1.22,1.69,-0.8,0,2.142857142857143,7,Data Pack
2569,57,47.56,104.9,60,1,2,2,3.66,1.92,-1.71,1,2.4,5,Roaming
2570,40,72.38,69.5,25,5,1,1,2.94,0.24,1.79,0,2.8,10,OTT Bundle
2571,14,54.18,147.2,53,2,0,2,1.05,0.54,-2.32,1,3.25,8,Insurance
2572,35,39.15,124.8,41,2,0,3,1.44,1.06,-1.84,1,2.6,5,Insurance
2573,48,63.56,120.6,10,1,0,1,3.8,0.54,1.8,0,3.25,8,Data Pack
2574,56,67.21,85.4,36,2,1,5,1.25,0.44,0.02,0,3.1666666666666665,6,Roaming
2575,49,70.06,124.5,10,2,1,1,4.46,-0.52,-1.13,0,3.75,8,Roaming
2576,13,20.0,27.0,26,1,0,1,2.25,-1.69,0.68,0,3.2857142857142856,7,Data Pack
2577,61,37.77,129.8,33,3,0,2,1.35,-1.39,0.77,1,3.125,8,Data Pack
2578,49,77.24,178.4,37,1,5,4,4.04,2.38,-1.33,1,3.2,10,Voice Plan
2579,46,43.38,40.6,60,3,0,4,3.1,0.32,-0.53,1,3.142857142857143,7,Voice Plan
2580,62,63.65,101.7,52,1,0,4,2.23,-0.25,0.88,1,3.0,10,Roaming
2581,8,37.36,80.6,64,2,0,4,2.62,1.26,-0.82,1,2.5714285714285716,7,Insurance
2582,43,73.17,52.0,2,0,0,4,1.09,-0.75,0.28,0,2.3333333333333335,6,Roaming
2583,20,76.76,27.6,66,2,0,3,3.65,0.58,1.42,1,2.25,4,OTT Bundle
2584,39,73.17,66.9,27,4,0,0,2.46,0.08,-2.39,1,2.6666666666666665,9,Data Pack
2585,49,78.59,109.1,13,0,2,5,3.86,0.46,-0.34,0,3.0,7,Roaming
2586,64,88.15,171.7,51,1,2,1,3.51,-0.34,0.26,1,3.0,8,Insurance
2587,62,38.87,51.5,29,3,1,0,3.61,-0.96,-1.79,1,3.5,8,OTT Bundle
2588,54,45.8,133.2,57,1,0,3,4.17,-0.82,-0.53,1,3.857142857142857,7,Roaming
2589,9,76.16,129.9,53,4,1,4,3.52,-0.78,1.04,1,3.2857142857142856,7,Insurance
2590,37,80.34,195.2,68,0,0,3,2.67,-0.0,-0.7,1,3.4285714285714284,7,Insurance
2591,49,47.86,145.7,14,2,2,5,2.56,-1.56,-1.48,0,2.6,5,Data Pack
2592,41,46.61,148.3,37,2,3,5,1.48,-1.25,1.13,1,3.0,7,OTT Bundle
2593,17,48.26,151.5,13,1,2,3,4.12,0.14,0.44,0,3.4,5,Voice Plan
2594,21,31.11,78.4,56,1,1,0,4.04,-0.13,-0.07,1,2.2,10,Data Pack
2595,51,37.11,94.2,58,4,0,1,1.99,0.19,-0.1,1,3.1666666666666665,6,Roaming
2596,59,37.55,170.3,7,3,0,2,4.45,-0.05,1.03,0,2.875,8,Insurance
2597,39,54.71,27.7,18,4,0,2,3.36,2.52,0.29,0,3.090909090909091,11,Voice Plan
2598,55,64.88,89.3,31,1,1,5,2.91,0.13,0.65,0,2.75,8,Data Pack
2599,41,67.8,60.1,28,3,0,1,1.07,-0.38,-0.69,0,2.5,4,OTT Bundle
2600,39,50.85,130.5,40,2,0,4,2.53,0.1,-1.92,1,3.5714285714285716,7,Roaming
2601,13,51.29,101.0,44,1,3,3,3.56,1.02,0.62,1,3.111111111111111,9,Data Pack
2602,64,62.23,148.2,12,2,2,4,1.36,-0.05,1.1,0,2.625,8,Insurance
2603,11,33.07,115.1,26,0,1,5,2.84,0.68,-0.22,0,3.375,8,Insurance
2604,19,77.27,50.4,18,2,0,3,4.97,0.4,0.89,0,2.8181818181818183,11,Voice Plan
2605,11,83.14,52.5,25,3,0,2,3.87,-0.29,-0.34,0,2.5,6,Data Pack
2606,46,48.74,119.7,52,2,4,5,3.19,0.11,-0.09,1,3.2222222222222223,9,Data Pack
2607,45,52.83,85.3,50,3,0,5,3.13,1.6,1.75,1,3.6666666666666665,3,Data Pack
2608,1,82.38,96.0,36,0,0,1,1.18,0.24,-0.29,0,2.5714285714285716,7,Roaming
2609,40,57.79,162.2,8,3,4,0,4.83,-0.99,-0.35,0,3.1818181818181817,11,Data Pack
2610,19,70.59,154.2,51,2,0,5,4.71,-0.32,-1.87,1,3.0,7,Insurance
2611,61,58.34,200.9,53,2,2,0,3.73,-2.11,0.69,1,2.8,10,Insurance
2612,12,88.01,105.8,2,3,1,1,1.4,0.14,-0.71,0,3.5,6,Roaming
2613,61,68.82,91.1,68,1,0,5,1.83,1.31,0.15,1,3.0,4,Voice Plan
2614,33,69.86,138.8,7,6,1,5,1.74,-1.34,-0.32,0,2.7777777777777777,9,OTT Bundle
2615,45,70.19,94.8,13,0,4,2,3.08,0.15,-0.45,0,2.1666666666666665,6,OTT Bundle
2616,69,50.01,96.2,2,2,1,3,1.83,0.99,-0.12,0,3.4,10,Data Pack
2617,8,51.66,110.9,23,2,1,0,3.78,1.09,-0.04,0,3.4285714285714284,7,Data Pack
2618,25,73.85,194.4,12,1,0,2,3.18,1.28,1.18,0,2.5555555555555554,9,Insurance
2619,46,62.28,151.7,42,1,2,5,1.07,-1.87,1.52,1,2.923076923076923,13,Voice Plan
2620,30,38.8,156.4,28,1,0,1,3.98,0.5,0.65,0,2.857142857142857,7,OTT Bundle
2621,47,93.72,192.4,50,3,0,4,1.76,-1.51,1.27,1,2.3333333333333335,3,Data Pack
2622,49,77.61,160.6,41,0,2,2,4.3,-1.0,0.85,1,2.0,4,Insurance
2623,47,60.68,69.1,30,5,0,2,2.42,0.82,0.49,0,3.25,8,Roaming
2624,18,55.08,159.9,62,0,0,4,2.35,0.16,1.46,1,2.8333333333333335,6,Voice Plan
2625,66,63.58,165.6,25,2,0,5,1.05,0.73,-1.31,0,3.1818181818181817,11,OTT Bundle
2626,68,69.32,149.3,17,1,1,2,4.95,-0.93,-0.68,0,3.0,6,Voice Plan
2627,33,23.41,111.2,56,0,0,0,3.45,1.47,-0.82,1,2.5,8,Data Pack
2628,36,98.02,144.6,6,3,0,5,2.69,0.69,-0.3,0,3.272727272727273,11,OTT Bundle
2629,19,45.78,119.1,47,1,1,0,1.39,0.89,0.69,1,2.2857142857142856,7,Data Pack
2630,28,59.97,76.0,59,1,3,0,3.8,-1.08,-1.12,1,2.9,10,Data Pack
2631,40,60.63,87.2,32,2,0,2,2.13,1.17,0.5,0,2.6666666666666665,6,OTT Bundle
2632,15,95.94,151.7,2,2,1,5,4.95,-0.32,-0.59,0,3.0,12,Data Pack
2633,41,58.41,79.2,3,1,0,2,4.8,-0.61,-0.35,0,3.9,10,Data Pack
2634,39,88.59,83.5,3,2,0,2,3.94,0.63,0.2,0,3.6666666666666665,3,Insurance
2635,2,67.32,153.9,41,3,0,5,4.88,0.58,1.68,0,3.0,3,Data Pack
2636,63,42.69,126.0,8,0,0,5,1.42,-0.85,-0.71,0,3.4166666666666665,12,Roaming
2637,29,62.42,146.0,50,2,1,5,2.12,2.06,-0.08,1,3.5,8,OTT Bundle
2638,66,57.87,64.7,16,2,0,5,2.01,1.81,-1.08,0,3.125,8,Roaming
2639,51,40.49,144.7,16,1,0,1,1.29,0.61,-0.72,0,2.888888888888889,9,Insurance
2640,10,66.44,90.3,19,1,2,5,4.89,0.43,-1.09,0,3.076923076923077,13,Data Pack
2641,14,60.4,74.2,13,1,1,4,1.24,0.33,0.24,0,3.125,8,Roaming
2642,51,70.02,97.3,21,2,2,5,4.43,-1.55,0.43,0,3.857142857142857,7,OTT Bundle
2643,39,63.48,181.3,51,3,1,2,4.07,0.11,0.69,1,3.0,13,Data Pack
2644,28,48.28,103.6,26,0,1,4,2.5,0.1,-0.75,0,2.5,4,Insurance
2645,3,73.83,219.1,42,2,1,3,1.08,-0.58,0.51,1,2.75,8,OTT Bundle
2646,70,48.76,27.2,2,4,1,0,1.02,-0.31,0.11,0,3.25,8,Insurance
2647,27,20.0,50.4,7,0,0,1,1.82,-2.38,-0.06,0,3.727272727272727,11,Voice Plan
2648,2,62.32,179.6,9,2,1,4,2.98,-1.1,-1.24,0,3.0,6,Roaming
2649,38,50.03,190.9,28,3,1,0,2.83,0.92,0.15,0,2.7857142857142856,14,Voice Plan
2650,3,66.88,81.1,39,2,1,1,3.34,1.73,0.18,0,3.9,10,Insurance
2651,16,95.98,123.1,64,5,1,5,4.09,-0.94,0.1,1,3.0,10,Voice Plan
2652,40,96.5,152.0,20,1,1,0,2.51,0.18,0.4,0,2.2,5,OTT Bundle
2653,2,57.03,109.7,23,4,1,2,1.64,1.1,0.69,0,2.3333333333333335,9,Voice Plan
2654,41,45.12,126.7,59,5,0,2,4.2,-0.52,-1.1,1,3.3333333333333335,12,OTT Bundle
2655,12,70.52,120.5,25,4,1,5,2.33,0.68,-0.22,0,3.6666666666666665,9,Insurance
2656,35,53.34,53.3,8,2,0,0,2.15,-0.03,0.52,0,2.6923076923076925,13,Data Pack
2657,65,67.05,104.5,19,2,3,5,4.06,1.19,-0.27,0,3.7142857142857144,7,Roaming
2658,55,48.1,120.6,55,1,0,5,4.74,-1.28,0.96,1,1.8571428571428572,7,Data Pack
2659,45,64.51,124.6,35,0,1,1,4.66,-1.1,0.09,1,2.6,10,Insurance
2660,62,45.38,42.1,35,3,0,0,1.55,0.28,-1.95,1,2.9166666666666665,12,Data Pack
2661,49,81.32,153.9,21,2,1,3,3.01,0.1,0.84,0,3.1818181818181817,11,Insurance
2662,25,49.38,125.8,0,2,0,5,1.37,-0.06,-0.12,0,3.8,10,Data Pack
2663,23,71.9,72.5,68,2,0,1,4.84,0.58,-1.77,1,3.125,8,Roaming
2664,24,37.23,201.0,36,2,1,1,1.86,-0.93,-0.25,1,1.75,8,Roaming
2665,38,74.06,104.4,12,0,0,0,1.79,-1.37,-1.27,0,3.0,2,Insurance
2666,28,42.61,107.3,42,0,0,4,4.56,-0.5,0.75,1,3.4545454545454546,11,OTT Bundle
2667,21,64.7,148.9,36,1,2,5,4.87,-0.39,-0.04,1,2.0,5,Insurance
2668,54,78.42,204.8,24,1,1,5,3.79,-0.28,-0.92,0,2.75,8,Data Pack
2669,18,56.4,150.6,20,5,1,0,1.48,1.27,0.81,0,2.5714285714285716,7,Insurance
2670,36,41.47,157.2,40,0,1,4,2.94,0.77,0.46,0,3.3333333333333335,6,OTT Bundle
2671,45,68.94,74.9,41,3,3,1,4.27,0.53,-0.24,1,3.7142857142857144,7,OTT Bundle
2672,53,44.86,123.9,41,2,2,2,3.29,0.22,-1.25,1,2.909090909090909,11,Insurance
2673,30,52.72,96.0,1,2,3,5,1.53,-0.43,-0.84,0,2.857142857142857,7,Insurance
2674,60,64.78,151.7,67,0,3,2,1.69,-0.85,-0.86,1,3.125,8,Data Pack
2675,32,84.49,155.9,7,2,2,5,4.46,-1.2,0.75,0,3.0714285714285716,14,Data Pack
2676,67,60.48,193.5,60,3,2,0,3.11,-0.69,-1.68,1,3.6666666666666665,6,Insurance
2677,67,60.41,22.9,13,2,1,5,3.82,-0.04,-0.05,0,3.6,5,OTT Bundle
2678,28,73.28,91.6,20,1,3,4,2.49,-1.15,-0.25,0,2.8181818181818183,11,Data Pack
2679,44,60.91,178.5,23,2,0,5,3.13,0.17,1.04,0,3.4444444444444446,9,Data Pack
2680,41,71.44,56.9,49,7,1,0,4.91,-0.19,0.23,1,2.5,2,OTT Bundle
2681,63,79.41,156.3,44,0,1,3,2.32,-0.4,0.54,1,3.4,10,Voice Plan
2682,23,54.1,171.0,63,6,1,0,3.7,1.16,-0.53,1,3.4,5,Data Pack
2683,48,20.0,118.7,63,4,3,0,1.69,-2.46,-1.23,1,1.75,4,OTT Bundle
2684,32,45.28,56.0,25,1,0,0,1.49,-0.38,-0.33,0,2.6666666666666665,6,Insurance
2685,57,81.76,114.5,31,0,1,0,4.13,-2.35,0.78,1,2.7777777777777777,9,Roaming
2686,33,59.39,185.6,56,2,1,4,4.38,0.24,0.77,1,3.4,5,Data Pack
2687,24,53.9,189.3,52,1,1,5,3.67,0.76,-0.43,1,2.857142857142857,7,Insurance
2688,39,81.0,129.4,32,0,0,4,1.63,-1.35,-0.86,1,3.1666666666666665,6,Data Pack
2689,34,58.18,76.0,51,1,0,4,1.96,-1.22,-1.06,1,4.285714285714286,7,Insurance
2690,56,22.33,198.2,17,6,1,3,4.64,-1.7,-0.14,0,2.5,6,Data Pack
2691,28,32.9,156.9,34,1,0,3,2.15,0.06,0.14,0,2.2,5,OTT Bundle
2692,37,67.54,79.0,11,1,0,5,4.28,-0.34,1.47,0,2.2,5,Insurance
2693,7,58.8,135.4,50,3,0,5,2.14,-0.28,0.12,1,3.7142857142857144,7,Data Pack
2694,68,86.18,133.4,9,3,3,0,4.76,-0.37,0.61,0,2.909090909090909,11,OTT Bundle
2695,37,46.8,91.3,51,0,2,4,4.66,-0.97,-0.78,1,5.0,2,Roaming
2696,56,54.43,135.7,33,1,1,3,1.17,1.13,0.04,0,3.4,10,OTT Bundle
2697,65,44.08,169.8,66,0,3,2,4.08,0.27,0.14,1,2.5,6,Insurance
2698,65,50.63,106.7,38,0,4,0,1.68,-1.18,-0.14,1,3.1666666666666665,6,Insurance
2699,47,25.95,174.4,7,3,0,1,1.86,-0.7,-0.02,0,2.3333333333333335,9,Insurance
2700,20,53.06,41.0,28,3,0,4,2.84,-0.87,0.13,0,2.75,8,Insurance
2701,19,59.07,219.8,21,1,1,0,3.31,1.41,0.48,0,3.3636363636363638,11,Data Pack
2702,29,57.55,122.6,69,1,0,5,2.3,0.71,1.17,1,2.769230769230769,13,Insurance
2703,60,98.69,168.3,60,3,0,0,3.3,-0.13,-2.27,1,3.0,13,Insurance
2704,18,93.0,129.8,42,3,0,1,1.68,1.71,1.11,0,3.2777777777777777,18,Data Pack
2705,35,46.48,82.9,48,2,1,5,1.09,1.45,-1.71,1,3.0,8,Insurance
2706,43,23.21,118.4,28,3,1,2,3.28,-0.23,0.31,0,2.6666666666666665,6,Data Pack
2707,11,58.21,34.1,30,1,0,3,3.07,-0.41,2.36,0,3.0,7,Voice Plan
2708,49,66.78,151.0,52,2,3,3,3.76,-0.36,-0.04,1,2.875,8,Roaming
2709,38,44.51,128.7,33,4,2,1,3.6,-0.95,0.18,1,2.25,8,Roaming
2710,64,45.4,111.4,37,0,1,1,4.59,1.73,-0.31,0,2.6666666666666665,6,Insurance
2711,69,88.49,153.9,56,2,2,3,2.84,-1.01,0.67,1,3.0,4,Roaming
2712,8,55.36,121.7,3,2,0,2,1.03,0.87,0.36,0,3.0,5,Insurance
2713,34,71.92,147.3,1,4,1,2,3.52,0.69,-0.68,0,2.25,8,Roaming
2714,48,43.25,163.3,11,2,1,0,3.7,-0.3,-0.11,0,3.5714285714285716,7,Data Pack
2715,56,58.98,95.3,34,4,1,1,3.09,1.81,-1.12,0,2.625,8,Insurance
2716,65,53.95,82.4,69,2,1,1,3.76,-1.56,-0.12,1,3.6666666666666665,3,Insurance
2717,31,47.84,42.5,20,1,1,1,2.29,-0.08,-0.42,0,2.727272727272727,11,Insurance
2718,4,80.8,125.5,60,1,4,5,1.6,-0.49,0.14,1,2.625,8,Data Pack
2719,50,35.0,140.3,34,0,1,3,3.66,0.96,-0.71,0,3.3333333333333335,6,Roaming
2720,69,65.4,60.4,47,1,1,3,1.98,0.35,-0.21,1,3.25,8,Roaming
2721,30,53.61,183.9,14,4,2,3,2.83,-1.73,0.01,0,3.3333333333333335,6,Data Pack
2722,59,67.47,83.0,14,2,3,2,2.97,1.24,0.08,0,2.75,4,Data Pack
2723,67,53.85,25.3,5,0,3,3,2.91,0.49,0.27,0,3.3636363636363638,11,Data Pack
2724,45,75.61,187.3,67,2,0,0,3.39,-1.04,-0.17,1,3.1666666666666665,6,Roaming
2725,4,43.09,31.2,21,3,0,5,1.12,-0.35,-0.79,0,2.0,7,OTT Bundle
2726,26,80.84,163.4,31,2,0,3,4.96,-1.3,0.08,1,3.25,8,Data Pack
2727,27,59.48,152.5,21,1,0,5,3.87,-0.17,-0.18,0,2.8,10,Voice Plan
2728,46,36.09,134.4,26,3,3,5,2.7,0.15,1.02,0,3.0,10,Data Pack
2729,64,72.24,96.5,14,3,0,2,1.77,-0.33,1.15,0,2.1666666666666665,6,Insurance
2730,51,56.42,142.6,43,3,0,1,1.32,-0.45,-1.37,1,2.4166666666666665,12,Insurance
2731,50,29.26,167.2,8,1,0,5,3.69,-1.61,0.62,0,2.8,5,Roaming
2732,6,65.98,75.6,33,2,1,0,2.27,0.34,0.82,0,2.8,10,Voice Plan
2733,59,78.12,163.9,14,1,2,2,1.92,-1.92,-1.35,0,3.5,10,Insurance
2734,15,83.08,161.9,61,0,2,4,2.52,0.03,0.58,1,3.25,8,Data Pack
2735,30,53.19,133.2,44,0,3,5,3.37,-1.8,0.9,1,3.0,5,Insurance
2736,42,62.62,95.8,57,3,0,5,3.69,0.05,-0.95,1,2.25,8,Voice Plan
2737,37,60.91,162.1,18,4,1,1,3.58,-0.01,-0.24,0,3.5714285714285716,7,Data Pack
2738,42,86.82,142.9,15,4,2,3,4.45,0.4,0.19,0,2.75,4,OTT Bundle
2739,35,45.41,74.3,7,2,3,2,1.88,0.86,0.57,0,3.6,5,Insurance
2740,6,51.64,103.5,32,1,3,4,3.55,1.05,-0.99,0,3.3076923076923075,13,Data Pack
2741,68,44.98,156.9,17,2,0,2,1.4,-1.61,1.16,0,2.7142857142857144,7,Roaming
2742,18,33.92,125.2,34,2,1,3,3.19,-0.06,-2.03,1,3.142857142857143,7,OTT Bundle
2743,29,64.46,168.9,42,0,0,2,3.34,2.01,1.32,0,3.0,6,Voice Plan
2744,59,88.82,104.6,49,3,3,4,1.86,0.12,0.55,1,3.25,16,Roaming
2745,47,56.43,75.0,2,1,1,2,2.57,-0.83,-0.62,0,3.6,5,Insurance
2746,17,44.13,218.7,58,1,1,0,4.31,-0.08,0.86,1,3.7142857142857144,7,Data Pack
2747,22,63.36,44.4,27,1,1,0,1.59,-0.38,-1.05,0,3.4285714285714284,7,Roaming
2748,68,70.6,97.5,45,2,0,3,2.74,-1.18,0.11,1,3.6666666666666665,6,OTT Bundle
2749,69,57.19,132.6,63,2,0,4,4.73,0.87,0.24,1,3.7142857142857144,7,Data Pack
2750,37,85.26,164.4,69,2,2,4,3.02,0.58,0.24,1,3.0,7,Insurance
2751,49,45.38,149.1,46,2,4,4,3.9,-1.33,-0.84,1,2.7777777777777777,9,Insurance
2752,13,54.83,224.0,13,1,2,4,4.31,-0.09,-0.5,0,3.2,10,Data Pack
2753,34,65.33,114.7,6,3,0,4,1.82,-0.57,0.13,0,2.5,4,Data Pack
2754,53,67.07,80.7,30,2,0,1,1.87,-1.6,-0.73,1,3.6,5,Data Pack
2755,51,60.85,110.1,50,0,1,2,4.03,-1.41,0.27,1,3.2222222222222223,9,Data Pack
2756,3,36.99,105.6,28,0,3,5,4.01,-1.27,-0.61,1,3.2857142857142856,7,Roaming
2757,42,102.08,116.9,14,3,0,4,1.24,-0.06,1.0,0,3.3333333333333335,9,Data Pack
2758,32,55.75,75.8,24,1,3,5,2.29,-0.46,1.56,0,2.4,10,OTT Bundle
2759,51,61.98,155.3,60,2,1,0,2.59,-0.96,-0.3,1,3.0,5,Voice Plan
2760,46,71.1,136.7,40,2,2,5,4.32,-0.39,0.92,1,2.5384615384615383,13,Data Pack
2761,21,48.54,63.1,68,1,0,5,2.69,0.75,-0.21,1,3.2222222222222223,9,Data Pack
2762,44,61.02,163.6,3,3,0,2,4.7,0.36,-0.94,0,3.5714285714285716,7,OTT Bundle
2763,11,47.81,83.5,56,1,1,5,4.99,1.0,-0.43,1,3.4285714285714284,7,OTT Bundle
2764,68,67.48,66.8,30,2,0,3,4.12,-0.23,0.09,0,2.6666666666666665,6,Voice Plan
2765,1,55.03,123.9,2,5,1,3,3.67,1.6,-1.79,0,2.857142857142857,7,OTT Bundle
2766,63,64.84,40.9,66,3,0,4,2.57,0.35,0.63,1,3.0,9,OTT Bundle
2767,24,41.16,146.5,49,4,3,1,1.27,-0.49,0.09,1,2.625,8,OTT Bundle
2768,13,45.08,10.0,16,4,0,1,3.29,0.09,1.0,0,1.5,6,Data Pack
2769,11,35.43,73.7,59,1,0,2,2.45,-1.25,0.61,1,3.75,4,Roaming
2770,51,47.21,190.9,65,0,0,1,2.4,-0.31,0.12,1,3.142857142857143,7,Insurance
2771,17,20.0,89.1,23,2,1,5,3.75,0.43,-0.36,0,4.142857142857143,7,Insurance
2772,24,54.47,97.0,31,2,4,3,2.85,0.61,1.52,0,3.4444444444444446,9,Data Pack
2773,19,50.38,177.3,18,0,0,4,4.01,-0.41,2.17,0,2.4,15,Data Pack
2774,37,62.72,84.3,65,3,1,0,2.59,2.73,-0.34,1,4.0,10,Roaming
2775,8,60.8,154.4,59,2,5,5,1.6,-0.17,1.04,1,3.7777777777777777,9,Voice Plan
2776,28,82.63,172.8,65,2,0,3,2.85,-1.68,-0.71,1,3.5,8,Roaming
2777,5,106.7,141.5,14,2,1,3,4.8,1.21,-0.59,0,2.4,5,Data Pack
2778,17,80.48,55.0,34,2,2,2,4.21,0.61,-0.39,0,2.7777777777777777,9,Data Pack
2779,36,51.84,92.8,68,1,0,5,1.82,0.23,0.68,1,2.25,8,Insurance
2780,19,51.12,242.1,26,2,2,1,2.57,-0.46,-1.07,0,3.4545454545454546,11,Voice Plan
2781,64,75.64,97.9,6,1,2,0,4.71,0.39,1.55,0,3.1,10,Voice Plan
2782,11,29.7,254.4,5,1,2,0,1.49,1.62,0.94,0,2.7142857142857144,7,Insurance
2783,54,54.33,196.9,32,0,1,1,2.02,0.2,0.66,0,2.857142857142857,7,Data Pack
2784,45,55.71,143.4,57,5,3,4,2.05,-1.47,-0.29,1,2.2,10,Insurance
2785,47,70.51,133.4,48,2,1,1,3.28,-3.45,0.83,1,2.75,8,Voice Plan
2786,12,71.05,99.1,16,4,1,4,2.64,0.38,-2.92,0,2.7,10,Voice Plan
2787,21,46.6,116.0,41,1,1,0,1.32,-0.99,0.44,1,2.5714285714285716,7,Data Pack
2788,11,52.54,89.0,39,2,0,5,3.52,-0.1,0.16,1,3.2,5,OTT Bundle
2789,5,68.01,117.1,45,3,1,2,1.4,-0.81,-1.89,1,3.5,8,Insurance
2790,56,45.62,58.7,69,2,0,3,3.43,-0.88,0.41,1,3.3846153846153846,13,Voice Plan
2791,20,81.71,56.3,67,1,1,5,3.03,-0.77,0.59,1,2.727272727272727,11,Roaming
2792,41,70.97,178.5,0,4,0,0,2.97,-0.67,-1.85,0,3.625,8,Roaming
2793,46,63.09,47.4,51,1,0,0,1.27,0.78,-1.19,1,3.7777777777777777,9,Voice Plan
2794,12,67.04,159.9,34,1,0,0,3.56,0.57,2.06,0,2.2222222222222223,9,Roaming
2795,70,51.6,34.8,68,3,1,3,2.73,-1.21,-0.19,1,3.5833333333333335,12,Insurance
2796,17,48.73,148.3,4,1,1,4,2.64,-1.07,0.98,0,2.5,6,OTT Bundle
2797,19,52.36,110.7,16,2,1,2,3.39,0.38,1.13,0,2.6923076923076925,13,Insurance
2798,26,69.0,179.5,52,2,1,5,3.42,1.05,0.39,1,2.4545454545454546,11,Insurance
2799,48,63.62,105.1,51,0,0,5,1.06,1.04,1.02,1,2.2,5,Roaming
2800,52,52.39,29.6,13,4,0,2,1.5,-1.0,-2.11,0,3.375,8,Data Pack
2801,70,73.49,111.5,28,1,0,2,1.95,0.99,-0.23,0,3.272727272727273,11,Voice Plan
2802,55,56.87,127.2,7,1,0,4,3.71,-1.78,-3.08,0,3.5555555555555554,9,Data Pack
2803,33,47.52,114.1,0,1,1,5,3.31,-0.2,-1.75,0,3.4285714285714284,7,Insurance
2804,62,64.58,145.9,28,2,2,1,4.03,0.49,-0.55,0,2.1818181818181817,11,Roaming
